URL,ROUGE-1,ROUGE-2,ROUGE-L,BLEU,BERTSCORE,LATENCY,COMPRESSION RATE,TOTAL TOKENS
https://tienphong.vn/khoi-to-nhom-doi-tuong-bat-coc-danh-dap-ep-nguoi-phu-nu-chuyen-tien-post1823959.tpo,0.3180,0.2671,0.2562,0.0470,0.5950,4346,29.5600,1386
https://tienphong.vn/con-duong-den-an-tu-cua-ong-trum-ma-tuy-post1823872.tpo,0.1241,0.1041,0.0972,0.0004,0.5455,3930,11.5600,1965
https://tienphong.vn/hai-nguoi-thuong-vong-sau-khi-bi-nhom-doi-tuong-vo-co-tan-cong-post1823982.tpo,0.1841,0.1303,0.1325,0.0025,0.5950,3235,15.4900,1537
https://tienphong.vn/dot-nhap-nha-dan-pha-ket-sat-trom-so-tien-vang-tri-gia-hon-1-ty-dong-post1823934.tpo,0.2612,0.2114,0.1881,0.0215,0.5911,4433,26.3200,1353
https://tienphong.vn/nu-quai-lua-ban-5-tre-em-sa-luoi-sau-15-nam-tron-truy-na-post1823967.tpo,0.4090,0.3112,0.2998,0.0737,0.6308,4354,39.9600,1119
https://tienphong.vn/no-tai-benh-vien-tra-vinh-xuat-phat-tu-hop-banh-cua-nguoi-tham-benh-post1823965.tpo,0.1822,0.1546,0.1488,0.0043,0.5714,3783,17.6300,1263
https://tienphong.vn/giam-doc-cong-an-ha-noi-som-su-dung-thiet-bi-bay-khong-nguoi-lai-giam-sat-an-ninh-post1823927.tpo,0.0979,0.0843,0.0896,0.0001,,2922,10.1000,1668
https://tienphong.vn/vu-bv-bach-mai-viet-duc-co-so-2-de-nghi-bo-quoc-phong-dieu-tra-4-doanh-nghiep-post1823923.tpo,0.2308,0.1976,0.1778,0.0194,0.7115,6868,22.1300,1873
https://tienphong.vn/bat-18-quai-xe-mang-hung-khi-gay-nao-loan-duong-pho-post1823889.tpo,0.3569,0.2646,0.2484,0.0716,0.6145,4972,35.4800,1269
https://tienphong.vn/cuc-canh-sat-hinh-su-pha-duong-day-mua-ban-gan-than-tien-ty-post1823846.tpo,0.1530,0.1219,0.1114,0.0019,0.5873,4839,14.5700,1719
https://tienphong.vn/bat-nhom-doi-tuong-gay-roi-dam-chet-nguoi-sau-tiec-lien-hoan-post1823754.tpo,0.3226,0.1894,0.1912,0.0100,0.5414,3376,27.3900,1069
https://tienphong.vn/nhom-doi-tuong-sam-bo-dam-dong-gia-cong-an-di-xu-ly-vi-pham-giao-thong-post1823786.tpo,0.3692,0.2808,0.2383,0.0591,0.6076,4275,32.6600,1254
https://tienphong.vn/cam-keo-xong-vao-tiem-lam-mong-cuop-day-chuyen-post1823792.tpo,0.4861,0.3200,0.3227,0.1037,0.5823,3133,40.2000,884
https://tienphong.vn/truy-duoi-ngan-tau-ca-nghi-vi-pham-iuu-tren-bien-tay-nam-post1823798.tpo,0.2948,0.2573,0.2448,0.0446,0.6640,3819,25.9900,1425
https://tienphong.vn/viet-nam-mo-rong-hop-tac-quoc-te-trong-chuyen-giao-nguoi-chap-hanh-an-phat-tu-post1823756.tpo,,,,,,,,
https://tienphong.vn/10-ca-nhan-to-giac-toi-pham-tai-du-an-benh-vien-bach-mai-va-viet-duc-co-so-2-post1823661.tpo,,,,,,,,
https://tienphong.vn/cap-anh-em-song-sinh-chem-nguoi-vi-mau-thuan-choi-bau-cua-post1823689.tpo,,,,,,,,
https://tienphong.vn/giam-doc-cong-ty-lam-nghiep-ea-kar-bi-bat-voi-cao-buoc-nhan-hoi-lo-post1823713.tpo,,,,,,,,
https://tienphong.vn/vu-bv-bach-mai-viet-duc-co-so-2-doanh-nghiep-duoc-tao-dieu-kien-nho-su-gioi-thieu-cua-ong-mai-tien-dung-post1823699.tpo,,,,,,,,
https://tienphong.vn/cu-lua-trieu-do-chay-doan-kiem-tra-du-an-benh-vien-bach-mai-va-viet-duc-co-so-2-post1823672.tpo,,,,,,,,
https://tienphong.vn/cuoc-doi-chat-ve-khoan-tien-chia-chac-giua-ba-nguyen-thi-kim-tien-va-thuoc-cap-post1823649.tpo,,,,,,,,
https://tienphong.vn/cong-an-trieu-tap-chu-tai-khoan-teo-duong-va-long-bikers-post1823657.tpo,,,,,,,,
https://tienphong.vn/luat-su-noi-ve-vu-do-vat-tu-vong-trong-khi-thi-dau-o-hoi-lang-post1823598.tpo,,,,,,,,
https://tienphong.vn/ha-noi-xu-ly-hang-chuc-tai-xe-o-to-xe-may-vuot-rao-chan-duong-sat-post1823595.tpo,,,,,,,,
https://tienphong.vn/cuu-bo-truong-nguyen-thi-kim-tien-duoc-cap-duoi-chia-75-ty-dong-tu-100-ty-nhan-hoi-lo-post1823567.tpo,,,,,,,,
https://tienphong.vn/mang-hung-khi-chay-xe-lang-lach-tren-pho-quay-clip-cau-like-post1823425.tpo,,,,,,,,
https://tienphong.vn/mau-thuan-tu-cau-chuyen-co-gai-bi-dam-vi-doi-chia-tay-nguoi-dan-ong-danh-ban-gai-tu-vong-post1823423.tpo,,,,,,,,
https://tienphong.vn/cong-an-lam-viec-voi-thanh-nien-lai-xe-1-tay-xach-cua-mua-may-giua-duong-post1823531.tpo,,,,,,,,
https://tienphong.vn/de-nghi-truy-to-cuu-bo-truong-bo-y-te-nguyen-thi-kim-tien-post1823552.tpo,,,,,,,,
https://tienphong.vn/ha-noi-bat-giu-2-phuong-tien-khai-thac-cat-trai-phep-tren-song-cau-post1823458.tpo,,,,,,,,
https://tienphong.vn/nguoi-phu-nu-bi-bat-coc-danh-dap-ep-chuyen-tien-kip-thoi-thoat-than-truoc-khi-bi-dua-sang-campuchia-post1823523.tpo,,,,,,,,
https://tienphong.vn/bat-hai-doi-tuong-nem-da-khien-nhan-vien-tram-y-te-nhap-vien-post1823487.tpo,,,,,,,,
